"","subjID","lo.emo.ang_rate","hi.emo.ang_rate","lo.neu.ang_rate","hi.neu.ang_rate","lo.emo.hap_rate","hi.emo.hap_rate","lo.neu.hap_rate","hi.neu.hap_rate","lo.emo.sur_rate","hi.emo.sur_rate","lo.neu.sur_rate","hi.neu.sur_rate","lo.emo.ang_RT","hi.emo.ang_RT","lo.neu.ang_RT","hi.neu.ang_RT","lo.emo.hap_RT","hi.emo.hap_RT","lo.neu.hap_RT","hi.neu.hap_RT","lo.emo.sur_n_RT","hi.emo.sur_n_RT","lo.neu.sur_n_RT","hi.neu.sur_n_RT","lo.emo.sur_p_RT","hi.emo.sur_p_RT","lo.neu.sur_p_RT","hi.neu.sur_p_RT","lo.neu.sur_RT","hi.neu.sur_RT","lo.emo.sur_RT","hi.emo.sur_RT","lo.sur_RT","hi.sur_RT","neu.sur_RT","emo.sur_RT","lo.sur_n_RT","hi.sur_n_RT","neu.sur_n_RT","emo.sur_n_RT","lo.sur_p_RT","hi.sur_p_RT","neu.sur_p_RT","emo.sur_p_RT","mem.cor.yes","mem.cor.no","emo.mem","neu.mem","lo.mem","hi.mem","lo.emo.sur_MAD","hi.emo.sur_MAD","lo.neu.sur_MAD","hi.neu.sur_MAD","lo.emo.sur_n_MAD","lo.emo.sur_p_MAD","hi.emo.sur_n_MAD","hi.emo.sur_p_MAD","lo.neu.sur_n_MAD","lo.neu.sur_p_MAD","hi.neu.sur_n_MAD","hi.neu.sur_p_MAD","lo.emo.ang_RTz","hi.emo.ang_RTz","lo.neu.ang_RTz","hi.neu.ang_RTz","lo.emo.hap_RTz","hi.emo.hap_RTz","lo.neu.hap_RTz","hi.neu.hap_RTz","lo.emo.sur_p_RTz","hi.emo.sur_p_RTz","lo.neu.sur_p_RTz","hi.neu.sur_p_RTz","lo.emo.sur_n_RTz","hi.emo.sur_n_RTz","lo.neu.sur_n_RTz","hi.neu.sur_n_RTz","lo.emo.sur_RTz","hi.emo.sur_RTz","lo.neu.sur_RTz","hi.neu.sur_RTz","lo.neu.RTz","hi.neu.RTz","lo.emo.RTz","hi.emo.RTz","age","sex","race","ethn","psych","neuro","meds","birthdate","condition","correct","dom","load"
"53","71003",1,1,1,1,0,0,0,0,0.111111111111111,0.555555555555556,0.222222222222222,0.222222222222222,1481.75,1750.4,1619.2,1661.5,1868.8,1567.5,1470,1784.6,2387,1915.8,1825,2254.5,1684.875,1782.5,2123.71428571429,1716,2057.33333333333,1835.66666666667,1762.88888888889,1856.55555555556,1910.11111111111,1846.11111111111,1946.5,1809.72222222222,2012.33333333333,2012.57142857143,2039.75,1994.33333333333,1889.66666666667,1740.18181818182,1919.85714285714,1717.41666666667,0.909090909090909,1,0.944444444444444,0.972222222222222,1,0.916666666666667,0.676566530723309,0.830671384670822,0.69749649377027,0.549980101867948,1.42155464238833,0.583443016765181,0.841119605874556,0.817611108166155,0.609181003347624,0.722729491033883,0.542505874926885,0.55211559527968,-0.383017985863557,0.0284660431625242,-0.172489492323133,-0.107699712208474,0.20981616055202,-0.251677001352161,-0.401015147006518,0.0808492696382062,-0.0718968490836472,0.0776327557318047,0.600261562904597,-0.0242235179709103,1.00352925878882,0.281804805123863,0.142728870504217,0.800582548027767,0.0475949406799597,0.191061672060726,0.498587631260068,0.159066718917685,0.112265590649938,0.0780582205342387,-0.00303537080969392,0.0475098477194729,18,"Female","White","Not Hispanic or Latino/a","No","no","yes, oral contraceptive (birth control)","08/25/2000","hi.emo.mem",0.888888888888889,"emo","high"
"54","71005",1,1,1,1,0,0,0,0,0.777777777777778,0.888888888888889,0.666666666666667,0.555555555555556,1844.75,2050.2,2602.2,1841,1809.8,1821.75,2098,1797,2447.14285714286,1871.875,1892.66666666667,1697,2917,1669,2875.33333333333,1747.25,2220.22222222222,1719.33333333333,2551.55555555556,1849.33333333333,2385.88888888889,1784.33333333333,1969.77777777778,2200.44444444444,2191.23076923077,1804.61538461538,1803.72727272727,2140.33333333333,2892,1731.6,2230.71428571429,2501,0.848484848484849,1,0.888888888888889,0.972222222222222,0.972222222222222,0.888888888888889,0.515303581817877,0.614331199956687,0.48862700210274,0.17940833955838,0.444219403759828,0.76409820502105,0.682589342879261,0.0682660565760911,0.141012979018473,1.18385504827127,0.219999418673553,0.128669490664415,-0.309358886815648,-0.131654886102182,0.345797576267414,-0.312602449739355,-0.339588893264593,-0.329252739414382,-0.0903102707013366,-0.350660254710845,0.618083871836162,-0.46137386917336,0.582044283794979,-0.393691522832017,0.21168088303347,-0.285897115000838,-0.267913360568288,-0.437155266009684,0.301992658322957,-0.305394532131118,0.0154058542194677,-0.41783804681961,0.0836888603614963,-0.375791860771563,-0.0120803382599414,-0.262435343186028,18,"Female","White","Not Hispanic or Latino/a","Yes","no","no","5/15/2000","hi.emo.mem",0.888888888888889,"emo","high"
"55","71007",1,1,1,1,0,0,0,0,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,1439.25,1372.8,1344.8,1275.5,1341.6,1408,1349.75,1503.8,1669.14285714286,1343.71428571429,1531.14285714286,1518.33333333333,1919,1810,1646,1591.33333333333,1556.66666666667,1542.66666666667,1724.66666666667,1447.33333333333,1640.66666666667,1495,1549.66666666667,1586,1600.14285714286,1424.30769230769,1525.23076923077,1506.42857142857,1782.5,1678.8,1613.2,1864.5,0.939393939393939,1,0.944444444444444,1,0.972222222222222,0.972222222222222,0.495249699299792,0.325737473198713,0.312192608599779,0.500280882030431,0.389101089860732,0.866769832336503,0.226324900390696,0.673681478026771,0.0668555400521001,1.17087234851665,0.58905569624624,0.322731253598812,-0.0581343796927916,-0.218795912655491,-0.286493774550985,-0.454045982742332,-0.294230673053327,-0.133690029129727,-0.274525759680174,0.0979333697841419,1.10179595046304,0.838257845227008,0.441741796981972,0.309569780900293,0.497696152222125,-0.289118793685708,0.164042404308619,0.133071783815613,0.631940551831217,-0.0385906517051043,0.225753380458253,0.191904449510506,-0.0277106381861857,0.0222568313081075,0.221320782357953,-0.109780863619017,20,"Female","White","Not Hispanic or Latino/a","No","no","no","07/29/1998","hi.emo.mem",1,"emo","high"
"56","71009",1,1,1,1,0,0,0,0,0.666666666666667,0.888888888888889,1,0.555555555555556,1719.75,1816,1556.8,1458.5,1653.6,1517,1505.75,1800.2,1474.33333333333,1554.25,1662.33333333333,1360.6,5174.33333333333,1233,NA,1673,1662.33333333333,1499.44444444444,2707.66666666667,1518.55555555556,2185,1509,1580.88888888889,2113.11111111111,1587.13333333333,1479.76923076923,1554.57142857143,1520,5174.33333333333,1585,1673,4189,0.909090909090909,0.974358974358974,0.972222222222222,0.916666666666667,1,0.888888888888889,0.00745091584873416,0.233460444541496,0.209009019519002,0.149391282167098,-0.0699294297172696,0.162211606980742,0.247573581082171,0.120555352216095,0.209009019519002,NA,0.154468752537652,0.143044444203906,0.16330511362909,0.260670145100814,-0.00153262017160966,-0.100971400365588,0.0963887829085238,-0.0417936929256315,-0.0531740212794693,0.244687106168313,3.65790890554277,-0.329083759813626,NA,0.116013526914253,-0.0849546419416683,-0.00411216126514624,0.105223289660244,-0.200005546662541,1.16266654055315,-0.0402201166594218,0.105223289660244,-0.059552625072855,0.0403694678314594,0.0157542390957509,0.644397957446516,0.0430108279925971,18,"Male","White","Not Hispanic or Latino/a","No","Yes, ADD","No","8 March 2000","hi.emo.mem",1,"emo","high"
"57","71010",1,1,1,1,0,0.2,0.166666666666667,0,0.875,0.888888888888889,0.571428571428571,1,1903.16666666667,1591.25,1817.75,1619.4,1704.25,2071.8,2046.16666666667,1742,1589,1790.375,1914.75,1798.8,1825,1560,2158,NA,2019,1798.8,1618.5,1764.77777777778,1805.4,1782.68421052632,1889.47058823529,1695.94117647059,1707.45454545455,1795.05555555556,1831.92857142857,1696.4,2074.75,1560,2158,1692.5,0.911764705882353,0.945945945945946,0.916666666666667,0.942857142857143,1,0.861111111111111,0.242952305927992,0.0770340518330481,0.516092802828134,0.229731607040682,0.132446771843503,1.01649104451942,0.00782710490094209,0.630689627289896,0.168761451302858,0.979201271528502,0.229731607040682,NA,0.25121754017847,-0.22526939173556,0.120734209905458,-0.182267178109977,-0.0526494933451183,0.508823459339899,0.469665730176994,0.00501777359505149,0.131809380377412,-0.273007195493979,0.640503417227121,NA,-0.228706513606167,0.0789158938130836,0.26891235277159,0.0917860057063534,-0.183642026858219,0.0398133283345211,0.428165666109675,0.0917860057063534,0.370475934320678,0.00119874929437799,-0.00957938595418942,0.111186649153775,18,"Female","White","Not Hispanic or Latino/a","No","No","No","04/22/00","hi.emo.mem",0.666666666666667,"emo","high"
"58","71011",1,1,1,1,0,0,0,0,0.888888888888889,1,0.888888888888889,0.888888888888889,1489.75,1550.8,1544.4,1618.5,1494.2,1559.75,1661.25,1491.2,1581.5,1674.33333333333,1530.75,1708.125,1622,NA,1622,1466,1540.88888888889,1681.22222222222,1586,1674.33333333333,1563.44444444444,1677.77777777778,1611.05555555556,1630.16666666667,1556.125,1690.23529411765,1619.4375,1630.64705882353,1622,1466,1544,1622,0.96969696969697,0.948717948717949,1,0.916666666666667,1,0.916666666666667,-0.00180766457631898,0.167842288169672,-0.0314890153140844,0.126857055941414,0.0223201191469031,-0.194829934362096,0.167842288169672,NA,-0.0259457771483078,-0.0758349206402971,0.168587964680884,-0.206990213974346,-0.188795460700247,-0.0723514528215137,-0.0845585232625275,0.0567764641873349,-0.180307732034229,-0.0552806277516586,0.138315880023794,-0.186029796303454,0.0634522058347643,NA,0.0634522058347643,-0.234095136164946,-0.0137956617997759,0.163270438086804,-0.110593915687502,0.227723134230438,-0.00521256539593807,0.163270438086804,-0.0912554577405837,0.176409993075395,-0.0383793453268175,0.0491470451617013,-0.0946463106408653,0.0492530093148351,21,"Female","White","Not Hispanic or Latino/a","No","No","No","08/01/1997","hi.emo.mem",1,"emo","high"
"59","71012",1,0.75,1,0.8,0,0,0,0,0.5,0.555555555555556,0.428571428571429,0.6,1895.16666666667,2187.75,1883.75,2212.2,1716.25,1884.4,1840.66666666667,1924,2476,2658,2839,2355.5,2667.75,1841,2215.25,2457.25,2482.57142857143,2396.2,2571.875,2294.88888888889,2530.2,2348.21052631579,2431.76470588235,2425.23529411765,2631.57142857143,2493,2516.66666666667,2577.11111111111,2441.5,2149.125,2336.25,2254.375,0.882352941176471,1,0.944444444444444,0.942857142857143,1,0.888888888888889,0.192132173118069,0.141720504504814,0.219051035206749,0.235148000632726,0.349601177563956,0.0346631686721828,0.34096389772199,-0.107333737016655,0.329701381884825,0.136063275198192,0.234763752339956,0.23572437307188,-0.126837212414896,0.375645668023695,-0.146444206040669,0.417636120066042,-0.434108857046527,-0.145327895454676,-0.220435561548146,-0.0773188197541863,1.1999981007569,-0.21986309458097,0.422874192815701,0.838485210985359,0.870686477889,1.18325344196701,1.49410300514349,0.663739669254935,1.03534228932295,0.559646092390128,0.881972255241895,0.733637885947104,0.250906799602454,0.510700166696594,0.321404422883784,0.32293100146292,19,"Male","White","Not Hispanic or Latino/a","No","No; ADHD is in the family though","Daily multivitamin and zyrtec(allergy pill)","10/21/99","hi.emo.mem",0.888888888888889,"emo","high"
"60","71013",0.833333333333333,0.75,1,0.8,0,0,0,0,0.25,0.555555555555556,0.285714285714286,0.2,1965.66666666667,1743.5,1844.25,1441.4,1286.75,1716.6,2454.33333333333,1440.66666666667,1973,1947,1458.5,2441.5,1734.33333333333,2024,1791,1698.5,1696,1847.1,1794,1981.22222222222,1748.26666666667,1910.63157894737,1784.88235294118,1893.11764705882,1715.75,2088.28571428571,1950,1954.42857142857,1760.09090909091,1807,1734.07692307692,1850.2,0.970588235294118,1,0.972222222222222,1,1,0.972222222222222,0.720660756873727,0.863096925735054,0.580542952204392,0.773278794745685,0.442694754975301,0.813316090839868,0.437170241513841,1.39550528101157,0.240656117221664,0.716497686197483,0.862474324768179,0.750979912240062,0.446876144335187,0.13176788756703,0.274665817961892,-0.296713152356423,-0.51605970258536,0.0936144947370368,1.13997247505104,-0.297753269633077,0.118766421608854,0.529612745887217,0.199139120259397,0.0679425092268928,0.457277317101728,0.420400431838538,-0.272459508587171,1.1217704227096,0.203394145482072,0.468939238082395,0.064396654874663,0.278708091923434,0.493486747428028,0.0227919638084996,0.12467617886257,0.289755398149714,18,"Female","White","Not Hispanic or Latino/a","No","No","Yes, cold medicine if that counts","March 28, 2000","hi.emo.mem",1,"emo","high"
"61","71014",1,1,1,1,0,0,0,0,1,1,0.857142857142857,0.9,1484.33333333333,1634,1438.75,1694.4,1470.25,1740.8,1453.33333333333,1419.66666666667,1882,1716,1627.66666666667,1634.55555555556,NA,NA,1669,1201,1633.57142857143,1591.2,1882,1716,1766.06666666667,1650.31578947368,1608.64705882353,1794.11764705882,1773,1675.27777777778,1631.8,1794.11764705882,1669,1201,1435,NA,0.911764705882353,1,0.916666666666667,1,1,0.916666666666667,0.272201070727339,0.452422222201212,0.564904019375814,0.629081510946849,0.272201070727339,NA,0.452422222201212,NA,0.62179717300197,0.223545097618879,0.66823545359282,0.276696027133103,-0.201556183974684,0.0836288788550421,-0.288413772709572,0.198719153654032,-0.228391526746523,0.287132874691666,-0.260625695874827,-0.324776456110467,NA,NA,0.15032026325843,-0.741438819621158,0.556184974056191,0.239877265171551,0.0715609140582386,0.0846874722582705,0.556184974056191,0.239877265171551,0.0828122496582659,0.00207484307032767,-0.125748442263494,0.00222304614677964,0.129254254534185,0.218281959745692,18,"Female","White","Not Hispanic or Latino/a","No","no","menocyclin and birth control","12/13/99","hi.emo.mem",1,"emo","high"
"62","71015",1,1,1,1,0,0,0.25,0,0.888888888888889,1,0.888888888888889,0.777777777777778,1322.25,1547.8,1366.6,1349.25,2255.6,2414.5,1404.25,1641.2,1556,1501,1823.375,1785.14285714286,3666,NA,2590,1973.5,1908.55555555556,1827,1790.44444444444,1501,1849.5,1664,1867.77777777778,1645.72222222222,1689.6875,1625.3125,1805.53333333333,1526.88235294118,3128,1973.5,2179,3666,0.848484848484849,1,0.888888888888889,0.972222222222222,0.972222222222222,0.888888888888889,0.477779298210558,0.355012101803782,0.245436590784618,0.270175452940104,0.513071516711764,0.195441550200913,0.355012101803782,NA,0.10939498098063,1.33376946921652,0.357572421526862,-0.0357139371135486,-0.449214284093356,-0.0653705657473011,-0.373738917617419,-0.403265357490193,1.13917203609414,1.40958997821424,-0.309665692187453,0.0935786840577156,3.53940781687568,NA,1.7082580011348,0.659090843695907,-0.0514157065567108,-0.145015371859451,0.403606302721837,0.338542379535744,0.347564684935777,-0.145015371859451,0.5485676025455,0.409775371571336,0.101652837004033,0.141267240803879,0.390393622695516,0.222576040965856,18,"Female","White","Not Hispanic or Latino/a","No","No","Yes Antibiotics for a bacterial infection","March 2, 2000","hi.emo.mem",0.888888888888889,"emo","high"
"63","71016",1,1,1,1,0,0,0,0,0.75,0.777777777777778,0.857142857142857,0.9,1523.66666666667,1587.25,1536.75,1653.6,1591.25,1575.4,1923.83333333333,1533.66666666667,1911.16666666667,1803,1973.33333333333,2114.88888888889,2792.5,3385.5,2137,1810,1996.71428571429,2084.4,2131.5,2154.66666666667,2068.6,2117.68421052632,2048.29411764706,2143.76470588235,1942.25,1978.4375,2058.26666666667,1852.92307692308,2574,2860.33333333333,1973.5,3089,0.911764705882353,1,0.916666666666667,1,1,0.916666666666667,0.444941012009058,0.333893040358895,0.204179925557117,0.387803464005529,0.117793778147598,1.42638271359344,0.195296022353861,0.818982603376516,0.176825775720435,0.368304824577211,0.422920717809322,0.0717481797714001,-0.511225335363778,-0.405251028257193,-0.489419350808426,-0.294665519321069,-0.398584230431353,-0.425001416816245,0.155732230462986,-0.494558340799177,1.60353849164128,2.5918912693221,0.511016997931721,-0.0339937243307164,0.134620704014492,-0.0456606205259367,0.238233853557759,0.474164421061104,0.50185015092119,0.540462021662515,0.277202874182611,0.423348606521922,0.0539491822836758,0.0709157470120192,-0.0359382070299197,0.06211927765848,18,"Female","White","Not Hispanic or Latino/a","No","No","No","01/16/2000","hi.emo.mem",1,"emo","high"
"64","71018",1,1,1,1,0,0,0,0,0.625,0.666666666666667,0.285714285714286,0.7,1436.83333333333,1455.75,1470.75,1504.2,1469.5,1463.4,1348,1436.66666666667,1741.8,1642.33333333333,1799.5,1715.57142857143,1630,1752.33333333333,2234,1759.33333333333,2109.85714285714,1728.7,1699.875,1679,1891.2,1705.15789473684,1885.64705882353,1688.82352941176,1758.28571428571,1681.76923076923,1734.22222222222,1687.54545454545,2007.5,1755.83333333333,2056,1691.16666666667,0.852941176470588,1,0.944444444444444,0.914285714285714,1,0.861111111111111,0.284702229841247,0.289387895712507,0.500323052834499,0.316733782818937,-0.0824587195384274,0.896637145474038,0.0676843587610089,0.732794969615504,0.0310772201608017,0.688021385903978,0.248323847716205,0.476356964725313,-0.308347138850314,-0.273335150262225,-0.245572339928058,-0.183661272882864,-0.247885907455905,-0.2591761169918,-0.472764671162662,-0.308655614520694,0.0491761631196873,0.275597305178342,1.1670919925755,0.288553283334287,0.256101642810349,0.0720033627277805,0.36289591989578,0.207556385883176,0.178504587926351,0.139868010211301,0.937321686095579,0.231855455118509,0.161316142116521,0.026348963511594,-0.0785327644174832,-0.0628005052281217,18,"Female","White","Not Hispanic or Latino/a","No","No","No","12-22-99","hi.emo.mem",0.888888888888889,"emo","high"
"65","71019",1,1,1,1,0,0,0,0,1,1,0.714285714285714,0.9,1747.33333333333,2234.75,1907.25,1616.2,1688.75,2041,1781.33333333333,1689.33333333333,1877.875,2014.44444444444,1762.8,1835.55555555556,NA,NA,3424.5,1685,2237.57142857143,1820.5,1877.875,2014.44444444444,2045.73333333333,1912.36842105263,1992.23529411765,1950.17647058824,1833.61538461538,1925,1809.57142857143,1950.17647058824,3424.5,1685,2844.66666666667,NA,0.911764705882353,0.945945945945946,0.888888888888889,0.971428571428571,1,0.861111111111111,-0.0429633977678794,0.272491940323631,0.35237468398947,0.0443131564915514,-0.0429633977678794,NA,0.272491940323631,NA,0.0322712738301246,1.15263320938783,0.0330637945572746,0.145557413900043,-0.182576478852778,0.486772066340161,0.0370302672961786,-0.362656299457259,-0.263026474966753,0.220703444768339,-0.135885727196304,-0.262225408149117,NA,NA,2.12060505996635,-0.268176190222982,-0.00330916887761362,0.184235831546452,-0.161336764373755,-0.061424659195129,-0.00330916887761362,0.184235831546452,0.490646614009133,-0.0820998122979143,0.162784294357107,-0.190053102484044,-0.120779895778033,0.261595998506689,19,"Female","White","Not Hispanic or Latino/a","No","No","No","August 27, 1999","hi.emo.mem",0.666666666666667,"emo","high"
"66","71020",1,1,1,1,0,0,0,0,0.25,0.111111111111111,0,0,1544.66666666667,1583.5,1606.75,1510,1334,1391.8,1318.33333333333,1393.66666666667,2082.5,1685,NA,NA,2025.5,2160.625,1787.28571428571,1621,1787.28571428571,1621,2039.75,2107.77777777778,1921.93333333333,1851.57894736842,1689.47058823529,2075.76470588235,2082.5,1685,NA,1950,1897.23076923077,1860.83333333333,1689.47058823529,2102.71428571429,1,1,1,1,1,1,0.75171091146363,0.754617724217475,0.478937945950548,0.359085702139901,0.884768649715374,0.707358332046381,0.123163428696777,0.833549511157562,NA,0.478937945950548,NA,0.359085702139901,-0.0768388654880508,-0.010774453463269,0.02877913227689,-0.135814821286998,-0.435231212266266,-0.336900147501484,-0.461883807675405,-0.333724519112309,0.741168982973303,0.97104761837713,0.335911814176282,0.0530216525692456,0.838139064142725,0.16190034019807,NA,NA,0.765411503265658,0.881142365246124,0.335911814176282,0.0530216525692456,-0.0179296245712295,-0.0638906187821923,0.217851888007328,0.344593485325257,18,"Female","White","Not Hispanic or Latino/a","No","no","acne medication and birth control","12/10/1999","hi.emo.mem",1,"emo","high"
"67","71021",1,1,1,1,0,0,0,0,0.875,0.888888888888889,0.714285714285714,0.9,1365.16666666667,1486,1587.5,1388.4,1396,1556.8,1295,1393.66666666667,1564.57142857143,1520.75,1429,1393.55555555556,1794,1747,1700.5,1155,1506.57142857143,1369.7,1593.25,1545.88888888889,1552.8,1453.15789473684,1426.05882352941,1568.17647058824,1508.08333333333,1453.41176470588,1406.21428571429,1541.2,1731.66666666667,1451,1518.66666666667,1770.5,1,0.972972972972973,0.972222222222222,1,1,0.972222222222222,0.392461365083449,0.591937163230011,0.466257369062998,0.451666485865332,0.250866857832378,1.38362291584095,0.64185503959394,0.192594152318576,0.432321148361136,0.551097920817652,0.489447305322222,0.111639110753323,-0.293359986635063,0.0724727208436222,0.379772195125718,-0.223019187431575,-0.20000957162326,0.286825457584237,-0.505795255391651,-0.207073927353883,1.00496767728584,0.862671368997582,0.721888851223026,-0.929656599229024,0.310354087282964,0.177681161546113,-0.100099397718737,-0.207410325245818,0.397180786033324,0.253791184596276,0.134754387693195,-0.279634952644138,-0.0336707081173333,-0.251814846981162,0.0342915601090652,0.222674379592342,20,"Female","White","Not Hispanic or Latino/a","No","No","Yes - Accutane","October 13th, 1998","hi.emo.mem",0.888888888888889,"emo","high"
"68","71023",1,1,1,1,0,0,0,0,0.875,1,0.714285714285714,0.8,1445.66666666667,1361,1263.5,1401,1310.75,1201.4,1193.66666666667,1217,1626.85714285714,1397.22222222222,1404.2,1643.75,1139,NA,1466.5,1380.5,1422,1591.1,1565.875,1397.22222222222,1498.73333333333,1499.26315789474,1521.47058823529,1476.58823529412,1534.08333333333,1513.23529411765,1551.61538461538,1497.6875,1357.33333333333,1380.5,1423.5,1139,0.970588235294118,1,0.972222222222222,1,1,0.972222222222222,-0.108289081096872,0.261963461749596,0.267782936821205,0.745348504591581,-0.164581741214627,0.285759539727414,0.261963461749596,NA,0.219035572285473,0.389651348160534,0.675423299909697,1.02504932331912,0.274684466073779,0.0889307908632009,-0.124978461101737,0.17668843269497,-0.0213147466879594,-0.261222200045559,-0.278188677466367,-0.226996719731169,-0.398124121303119,NA,0.320391571194492,0.131712641256188,0.672205688895068,0.168400210966414,0.183709044041512,0.70926762156152,0.538414462620294,0.168400210966414,0.222761194656649,0.593756625500454,-0.0358657380358005,0.341112125515882,0.326120195036288,0.0314007812179299,19,"Female","White","Not Hispanic or Latino/a","No","no","no","07/30/1999","hi.emo.mem",0.888888888888889,"emo","high"
"69","71024",1,1,1,1,0,0,0,0,0.875,1,0.857142857142857,0.9,1612,1513.25,1412,1641,1525,1843.8,1744.66666666667,1773,1861,1714.11111111111,1560,1548,1653,NA,2200,1638,1651.42857142857,1557,1835,1714.11111111111,1749.33333333333,1631.42105263158,1595.88235294118,1771,1722.07692307692,1631.05555555556,1552.8,1778.375,1926.5,1638,1919,1653,0.970588235294118,0.972972972972973,0.972222222222222,0.971428571428571,1,0.944444444444444,0.605673017219435,0.401954205944153,0.442753983039206,0.0641221793017115,0.530868802787624,1.12930251824211,0.401954205944153,NA,0.306259195480106,1.26172270839381,0.032318705765129,0.350353441130954,-0.0582086211669789,-0.252101006501821,-0.450902059819824,-0.00126807256231631,-0.229030266980966,0.396923074231669,0.202278026472742,0.257909596948561,0.0222935337568544,NA,1.09631008847239,-0.00715847414210901,0.430694709955813,0.142283195567446,-0.160308915216719,-0.183870521535889,0.379644562930943,0.142283195567446,0.0192080853102963,-0.166199316796511,-0.0267931460747513,-0.0497002633295006,0.0984324282512116,0.125375561403226,20,"Female","White","Not Hispanic or Latino/a","No","no","no","11/05/1998","hi.emo.mem",0.888888888888889,"emo","high"
"70","71025",1,1,1,1,0,0,0,0,0.666666666666667,1,0.777777777777778,0.666666666666667,1373,1310.6,1264.2,1287,1563,1906.75,1415.75,1510.2,1973.33333333333,1542.66666666667,1529,1536.5,1737,NA,1630,2111,1551.44444444444,1728,1894.55555555556,1542.66666666667,1723,1635.33333333333,1639.72222222222,1718.61111111111,1734.07692307692,1540.2,1532.46153846154,1714.93333333333,1694.2,2111,1918.6,1737,0.882352941176471,1,0.944444444444444,0.944444444444444,1,0.888888888888889,0.737622610948305,0.237506523677789,0.0550261729970183,0.556722879226041,0.55066441469663,1.11153900345165,0.237506523677789,NA,-0.12184374176654,0.674070874669471,0.39854859504999,0.873071447578143,-0.245094014233274,-0.374815998040328,-0.471275934717368,-0.423877517557099,0.149892795435641,0.864507089244532,-0.156221982057768,0.0401280399065948,0.511617557974541,NA,0.289177617792574,1.28911790963862,1.00292571245745,0.107622277207915,0.0792109452843611,0.0948025298765551,0.839156327629817,0.107622277207915,0.125870205841742,0.492907656463909,-0.102690874957902,0.163405502082209,0.406749714939637,0.14180827009154,20,"Female","White","Not Hispanic or Latino/a","Yes","no","birth control and prozac","9/15/1998","hi.emo.mem",0.888888888888889,"emo","high"
"71","71026",0.833333333333333,1,1,1,0.5,0,0,0,0.625,0.666666666666667,0.142857142857143,0.8,1786.16666666667,2012.25,1782.25,1990.4,2534.75,2184,2082.66666666667,1747.33333333333,1956.4,2246.16666666667,1560,2349.625,1773.33333333333,2054.33333333333,2145,1817,2061.42857142857,2243.1,1887.75,2182.22222222222,1968.8,2214.26315789474,2168.29411764706,2043.64705882353,1890.33333333333,2305.28571428571,2261.88888888889,2114.45454545455,2021.11111111111,1959.4,2063,1913.83333333333,0.911764705882353,1,0.916666666666667,1,1,0.916666666666667,0.267862970174955,0.386660502547748,0.230135119272686,0.499007974539471,0.33480750533759,0.156288744903897,0.191853805440132,0.77627389676298,0.128815430187343,0.247021734120243,0.531951842839299,0.367232501340158,-0.175338848234346,0.191898127004806,-0.181700859969046,0.15640622324229,1.0406175648041,0.470879109668975,0.306278976277597,-0.238417517774134,-0.196184588811873,0.260255912664876,0.407529716225583,-0.125254926067562,0.101178546907025,0.571859125713357,-0.5427111854253,0.739910988875688,-0.0103326289875618,0.46799138803053,0.271781015989742,0.566877805887038,0.177255148806917,0.318642034542191,0.168209785439435,0.407439474924381,18,"Male","White","Not Hispanic or Latino/a","No","No","No","4/26/00","hi.emo.mem",0.777777777777778,"emo","high"
"72","71028",1,0.8,1,1,0,0,0,0,0.555555555555556,0.777777777777778,0.666666666666667,0.444444444444444,1396.25,1272.8,1553.6,1938.25,1794.2,1497.75,1380.5,1691,1422.8,1905.57142857143,1796.83333333333,1384.25,1833,1466.5,1523.66666666667,2093.6,1705.77777777778,1778.33333333333,1605.11111111111,1808,1655.44444444444,1793.16666666667,1742.05555555556,1706.55555555556,1626.81818181818,1716,1631.8,1704.41666666667,1700.42857142857,1914.42857142857,1879.875,1710.83333333333,0.852941176470588,0.947368421052632,0.916666666666667,0.888888888888889,1,0.805555555555556,0.398920054954724,0.438233825918294,0.196782304377258,0.602508338457636,0.341376778460493,0.470849150572514,0.499802840974654,0.222742273221032,0.149036333220265,0.292274246691246,0.806094044441877,0.439639773670244,-0.300390344440582,-0.42391777348024,-0.142941652991491,0.241949603226449,0.0978092536666042,-0.198826682654228,-0.316150222993637,-0.00545547437626949,0.136633589403654,-0.230096282957908,-0.172893760802376,0.397397040256104,-0.273823692022575,0.209250535480315,0.100444238652194,-0.312397870957195,-0.0913982336109178,0.111617909160709,0.00933157216733756,0.0819326352724156,-0.105295833745887,0.0932174865820104,-0.0852832895515315,-0.106129689753985,18,"Female","White","Not Hispanic or Latino/a","No","no","no","2/4/2000","hi.emo.mem",0.888888888888889,"emo","high"
